id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26373305,"Praha 9 - Prosek, Byt 2+KK",163274587,Martin,,Praha 9,50.11813,14.50794,Entire home/apt,2008,1,5,2019-03-26,0.39,1,292
26376287,Three bedroom apartment,59196728,Vojtěch,,Praha 1,50.08156,14.40413,Entire home/apt,5007,1,48,2019-09-05,3.23,13,31
26388280,Hostel FLORA,143120479,Sergei,,Praha 3,50.07866,14.4594,Hotel room,1299,1,7,2019-05-04,0.47,1,173
26388564,Beautiful apartment in the CENTER,176940781,František,,Praha 3,50.08352,14.45234,Entire home/apt,992,2,1,2019-07-20,0.41,26,0
26391402,2BR Dandelion Apart. 10 min walk to Charles Bridge,70905641,Olga,,Praha 2,50.07028,14.41987,Entire home/apt,2078,2,10,2019-08-15,0.67,2,344
26392335,"Cozy, Romantic & Newly refurbished: CITY CENTER",140233550,Roman & Tereza & Friends :),,Praha 2,50.07853,14.43663,Entire home/apt,992,1,63,2019-09-13,4.20,8,337
26393983,Nice Apt in center+ PARKING,198468507,Inna,,Praha 3,50.08477,14.44835,Entire home/apt,1771,1,4,2018-07-30,0.27,2,299
26394248,5BD APARTMENT WENCESLAS SQ,179754487,Adela,,Praha 1,50.08791,14.42839,Entire home/apt,1677,5,3,2019-08-12,0.22,14,120
26404980,"PARTY ALLOWED CITY CENTRUM
With Balcony",198560275,K&D,,Praha 2,50.07292,14.43177,Entire home/apt,1299,1,64,2019-09-09,4.25,7,149
26407507,Lively RUTERRA Duke Loft,227945,Alex And Kate,,Praha 3,50.08184,14.44737,Entire home/apt,1677,2,40,2019-09-15,2.73,101,146
26412319,"Cosy, quiet, private room close to center 1",31396062,Dan,,Praha 5,50.06784,14.40936,Private room,496,1,8,2018-10-15,0.53,2,0
26414785,PARTY APARTMENT WITH BALCONY AND PORTABLE AC,198560275,K&D,,Praha 2,50.07313,14.43024,Entire home/apt,1677,1,62,2019-09-01,4.11,7,144
26420786,"Apartment with a nice view, 15 min to the center",19526771,Ivo,,Praha 3,50.09007,14.49336,Entire home/apt,992,3,2,2019-04-22,0.17,2,12
26433057,"❤️Romantic APT❤️ metro 1 min, city center 5 mins❤️",166436471,Millben Team,,Praha 3,50.07662,14.46099,Entire home/apt,1134,1,74,2019-09-27,4.91,8,73
26438791,Party apartment city centrum with portable AC,198560275,K&D,,Praha 2,50.07293,14.43141,Entire home/apt,1582,1,54,2019-09-15,3.84,7,152
26439859,Welcome Charles Bridge Apartments/One bedroom,99996731,Welcome Apartments,,Praha 1,50.0841,14.41331,Entire home/apt,12919,1,7,2019-09-04,0.82,11,152
26441517,Superior apartment,75360638,Pavla,,Praha 7,50.09983,14.42394,Entire home/apt,2078,1,0,,,9,194
26442389,One bedroom apartment,75360638,Pavla,,Praha 7,50.10004,14.42361,Entire home/apt,1559,1,1,2018-07-06,0.07,9,215
26447789,Flat close to center Prague 6,924110,Sandrina,,Praha 6,50.0872,14.36475,Entire home/apt,709,6,0,,,1,0
26447894,Golden Royal Apartment by the Old Town Square,2161031,Marek,,Praha 1,50.0802,14.41913,Entire home/apt,2504,2,45,2019-09-20,3.00,6,168
26450758,"A302 Historical, centre, A/C, parking and deluxe",197268753,Ilen,,Praha 5,50.07256,14.40393,Entire home/apt,1890,1,21,2019-08-12,1.40,9,334
26451065,A301 Luxury new studio with a/c near centre,197268753,Ilen,,Praha 5,50.07109,14.40601,Entire home/apt,1512,1,65,2019-09-21,4.39,9,315
26451266,Middletown Apartment Bohemians II,195402085,Daniil,,Praha 10,50.06387,14.45362,Entire home/apt,1039,3,16,2019-09-09,1.12,4,230
26451371,Deluxe studio at Prague’s highest tower,180945123,Eva,,Praha 3,50.08255,14.44881,Entire home/apt,1157,1,20,2019-07-26,1.33,16,127
26451478,B201 Luxury new studio with a/c near centre,197268753,Ilen,,Praha 5,50.07181,14.40454,Entire home/apt,1512,1,76,2019-09-24,5.07,9,329
26451883,Golden Prague: Designer home in the Best Location!,140233550,Roman & Tereza & Friends :),,Praha 2,50.0788,14.43508,Entire home/apt,1275,1,45,2019-09-10,3.00,8,358
26452157,"B202 Historical, centre, A/C, parking and deluxe",197268753,Ilen,,Praha 5,50.07235,14.4056,Entire home/apt,1890,1,71,2019-09-16,4.72,9,344
26458040,Light and Cozy Studio in Prague city center,198960119,Tomáš,,Praha 4,50.06173,14.4453,Entire home/apt,1205,2,61,2019-09-14,4.09,2,38
26467894,Sunny and cozy apartment in heart of Prague,198960119,Tomáš,,Praha 4,50.06201,14.44357,Entire home/apt,1252,2,71,2019-09-17,4.73,2,39
26468986,Korunni  Central Crib,25952731,Silvia,,Praha 3,50.07675,14.45636,Entire home/apt,850,2,3,2018-09-12,0.20,1,0
26471476,Clean accommodation / free parking / wi-fi,198856422,Martin,,Praha 8,50.11306,14.47132,Entire home/apt,402,3,12,2019-04-05,0.80,1,0
26474910,Elegant & Comfy home in trully best location ! NEW,140233550,Roman & Tereza & Friends :),,Praha 2,50.07852,14.43594,Entire home/apt,1275,2,73,2019-09-12,4.93,8,348
26481757,CITY CENTER< PRAGUE 1>,18013306,Marina,,Praha 1,50.08975,14.42677,Private room,803,3,0,,,15,180
26483352,Relax apartmant with swimmimg pool close to centr,198145859,Markéta/Ludmila,,Praha 5,50.05718,14.36943,Entire home/apt,992,1,48,2019-09-15,3.20,2,210
26486102,Room in a calm part of Karlin - 5 min to Florenc,87990199,Petra,,Praha 8,50.09399,14.4566,Private room,496,4,27,2019-08-24,1.84,1,5
26486427,4.patro · Design lovely small flat - CENTRUM,197448796,Kristýna,,Praha 3,50.08037,14.44697,Entire home/apt,1606,2,47,2019-09-06,3.13,3,51
26492040,Catrin apartment-metro 100m-klima,199232810,Jan,,Praha 9,50.11812,14.49718,Entire home/apt,1346,3,47,2019-09-15,3.19,1,48
26493067,Bright and quiet apt in the heart of the Old Town,199246473,Rob & Meg,,Praha 1,50.08951,14.42479,Entire home/apt,2504,1,67,2019-09-22,4.48,1,321
26495426,Bright and spacious Prague CITY CENTER Apartment,78757223,Jana,,Praha 1,50.08321,14.4196,Entire home/apt,1701,2,7,2019-08-05,0.63,1,0
26496450,NEW! Quiet apartment in the Art Nouveou area,144097543,David,,Praha 10,50.07133,14.45943,Entire home/apt,1512,3,3,2019-09-10,1.25,1,105
26498567,"""Juliette"" The Sweet Houseboat is Yours!",2229524,Dagmar,,Praha 5,50.05608,14.4095,Entire home/apt,1771,2,21,2019-09-27,3.99,2,148
26500604,"""Romeo"" The Cozy Houseboat is waiting!",2229524,Dagmar,,Praha 5,50.05901,14.41038,Entire home/apt,1653,2,33,2019-09-22,3.65,2,45
26505047,Great loft 3 minutes metro and overlooking Prague!,400864,Jaroslav,,Praha 2,50.07503,14.43944,Entire home/apt,2008,2,43,2019-09-14,2.87,22,180
26512065,River Diamond Luxury Apartments,199385074,Pavla,,Praha 8,50.0942,14.4494,Entire home/apt,2504,1,0,,,2,287
26520714,Modern Apartment Close to Charles Bridge,8087351,Josef,,Praha 5,50.07725,14.40542,Entire home/apt,1724,2,89,2019-09-28,6.10,35,274
26524782,2BDR apartment in the Center,176940781,František,,Praha 3,50.07957,14.45175,Entire home/apt,1394,2,6,2019-08-21,0.43,26,109
26527395,Cozy apartment next to the National Theater,112997712,Miron,,Praha 1,50.08139,14.41706,Entire home/apt,992,3,25,2019-08-26,1.76,7,72
26536397,"Relaxing 1 Bedroom Apartment 5⭐ Quality Queen bed, with balcony (2 - 4 Adults)",120530868,Prague City Stay,,Praha 3,50.07935,14.45237,Entire home/apt,2527,1,0,,,29,359
26541004,MB Marco Polo - Bed & Kitchen & Car,16361873,Jiri,,Praha 2,50.06726,14.43587,Entire home/apt,2385,30,0,,,1,358
26541523,☀Center Apartment by Wenceslas Square☀Prague 1☀,199602419,Robin,,Praha 1,50.07994,14.42883,Entire home/apt,520,2,71,2019-09-24,4.71,5,332
26543814,"New, stylish 2 bed design flat in great location",37031759,Nick And Jenny,,Praha 10,50.06991,14.44838,Entire home/apt,1205,2,57,2019-09-23,3.81,24,37
26544104,☀Studio Apartment on Wenceslas Square☀Center☀,199602419,Robin,,Praha 1,50.07808,14.42726,Entire home/apt,520,2,35,2019-09-14,2.33,5,322
26546110,Bright apartment close to the center and airport,138344021,Jaroslav,,Praha 6,50.09609,14.35629,Entire home/apt,945,2,39,2019-09-27,3.25,1,39
26547252,Nice room in a great location with breakfast:),28687734,Michaela,,Praha 10,50.06976,14.44817,Private room,709,2,58,2019-09-07,3.91,3,115
26549207,Suite Vratislavova 24,124262119,Jiri,,Praha 2,50.06707,14.41961,Entire home/apt,992,2,9,2018-10-14,0.61,1,0
26552781,Large Villa Apartment 4BDR Terrace Garden Washer,38774253,Michal,,Praha 5,50.07531,14.38964,Entire home/apt,2126,1,3,2019-08-17,0.34,5,193
26553547,Modern apartment near the centre of Prague,78759044,Eliška,,Praha 3,50.07644,14.46099,Entire home/apt,1512,2,25,2019-09-14,1.71,3,18
26555434,Central 4BR+3BATH+TERRACE Harry Potter's penthouse,199685023,Michael,,Praha 2,50.07365,14.42225,Entire home/apt,378,1,79,2019-09-21,5.31,1,297
26555540,Mira's apartment - in the city center of PRAGUE,33710357,Petr,,Praha 2,50.07622,14.4193,Entire home/apt,1110,1,81,2019-09-20,6.12,1,292
26557191,"My Apple retreat getaway, close to Chateau Troja",199693931,Irena,,Praha 8,50.12691,14.4097,Entire home/apt,1488,2,3,2019-01-03,0.25,3,353
26562858,Apartment at the park,199740020,Lenka,,Praha 1,50.08277,14.40653,Entire home/apt,1016,1,100,2019-09-23,6.73,2,82
26563675,TULIP STUDIO ‼️- 15 minutes to  Wenceslas Square,5717814,Centrum Apartments,,Praha 3,50.08357,14.44517,Entire home/apt,1417,1,12,2019-09-07,0.81,8,134
26575825,"Prague 4, attic studio",199839457,Evženie,,Praha 4,50.06023,14.44651,Entire home/apt,827,1,92,2019-08-24,6.80,1,0
26579858,Luxury Apartments by REFA Group,124729606,Refa,,Praha 7,50.10143,14.45304,Hotel room,1157,1,14,2019-02-14,0.99,18,10
26580126,Private flat at the right place,71540201,Jiri,,Praha 7,50.10573,14.4514,Entire home/apt,1205,2,19,2019-09-07,2.07,1,68
26582132,!!! NEW !!! Apartment with small balcony in center,37653834,Filip,,Praha 2,50.07655,14.41607,Entire home/apt,1559,3,20,2019-09-02,2.17,1,38
26583168,"Bed #4 in ""Ray Manzarek"" room",5744160,Alexey,,Praha 6,50.0958,14.3613,Private room,898,1,12,2019-09-15,0.81,9,347
26585478,Welcome Charles Bridge Apartments/Two bedroom,99996731,Welcome Apartments,,Praha 1,50.08302,14.41359,Entire home/apt,12919,1,0,,,11,154
26596148,Art apartment 15 min from the centre,32311326,Alena,,Praha 11,50.03643,14.48509,Entire home/apt,732,1,30,2019-08-28,2.03,1,76
26605078,Andel apartment,200025115,Giang,,Praha 5,50.07002,14.40588,Entire home/apt,709,2,15,2019-08-06,1.01,1,0
26613824,Simple apartment with very comfortable beds,78129023,Michal,,Praha 2,50.07421,14.42966,Entire home/apt,1464,1,19,2019-08-25,1.27,5,0
26622008,Relaxing And practical,102759774,Andrea,,Praha 10,50.05325,14.51361,Shared room,1016,1,2,2018-11-04,0.14,3,0
26622071,Loft at the Center,200133613,Alex,,Praha 1,50.08729,14.42031,Entire home/apt,20005,3,4,2018-07-29,0.27,1,0
26623304,Stylish Apartment with an Old Town-Facing Balcony,8087351,Josef,,Praha 5,50.07856,14.40401,Entire home/apt,1984,2,88,2019-09-26,6.32,35,319
26624799,MODERN Studio 5min PRAGUE CENTRE,5463516,Zuzana,,Praha 3,50.08003,14.44804,Entire home/apt,1039,2,50,2019-09-07,3.44,66,56
26626134,ROMANTIC with bottle of MOËT & wellness,60443963,Krystof,,Praha 7,50.10608,14.45296,Entire home/apt,3850,3,1,2018-11-04,0.09,2,10
26633519,Cool rooftop view appartment,91326482,Eliska,,Praha 3,50.08251,14.44847,Private room,898,2,24,2019-09-23,1.63,3,63
26633528,3 BDR Korunni dvur apartments with Parking,33791097,Zilya,,Praha 3,50.07636,14.45541,Entire home/apt,2504,2,1,2019-02-17,0.13,1,0
26638267,Jelica Restaurant & Apartments 1,149904684,Radoslav,,Praha 5,50.04961,14.40796,Entire home/apt,1205,1,4,2019-03-03,0.28,9,81
26648008,Huge loft close to city centre,89149980,Tomas And Frank,,Praha 6,50.10121,14.40476,Entire home/apt,1205,1,27,2019-09-01,1.83,16,0
26649388,Top View Apartment,199385074,Pavla,,Praha 8,50.09344,14.44979,Entire home/apt,2504,1,6,2019-07-17,0.43,2,307
26650312,Apartment with close connection to city center,53733799,Francesco,,Praha 4,50.05551,14.44165,Entire home/apt,898,2,12,2019-01-04,0.81,1,0
26651699,Charming loft close to city centre,89149980,Tomas And Frank,,Praha 6,50.0998,14.40293,Entire home/apt,992,1,2,2019-04-15,0.15,16,0
26652218,Dino Apartments Prague,187679849,Dalibor,,Praha 12,50.01307,14.40099,Entire home/apt,1299,2,20,2019-09-28,1.36,1,123
26655359,Byt s balkónem v klidné čtvrti,195340634,Kristina,,Praha 6,50.09063,14.3125,Entire home/apt,496,2,7,2019-07-13,0.48,1,25
26655967,Big party loft close to city centre,89149980,Tomas And Frank,,Praha 6,50.09965,14.40417,Entire home/apt,1205,1,18,2019-08-30,1.22,16,0
26659042,Apartment for 22 people - top for Bachelor party!,107483841,Kristýna,,Praha 1,50.0802,14.41818,Entire home/apt,11006,1,6,2019-05-06,0.47,6,164
26659461,"Penthouse for living, 15th floor, sauna, terrace",177381036,Natálie /Jiří,,Praha 13,50.04486,14.3248,Entire home/apt,2811,1,8,2019-09-03,0.54,3,82
26660587,#209 Beautiful apartment in the center,107483841,Kristýna,,Praha 1,50.08144,14.4182,Entire home/apt,2905,1,2,2019-05-05,0.34,6,155
26662632,Unique little home at the best location ! NEW*****,140233550,Roman & Tereza & Friends :),,Praha 2,50.07804,14.43559,Entire home/apt,1039,2,55,2019-09-02,3.80,8,356
26666464,Modern Apt in center-  PARKING is  possible.,198468507,Inna,,Praha 3,50.08328,14.4483,Entire home/apt,1653,1,3,2018-07-26,0.20,2,346
26668895,New Town Hall - Private Rooftop room M,125118157,Adam,,Praha 2,50.07733,14.42401,Private room,827,1,28,2019-09-01,1.87,5,0
26674134,Room in a newly renovated flat with breakfast (II),172036665,Jana,,Praha 4,50.04922,14.44855,Private room,661,1,12,2018-11-01,0.82,2,0
26678368,Minimalistic studio in city centre of Prague,90099530,Simon,,Praha 2,50.07651,14.41776,Entire home/apt,898,2,99,2019-09-13,6.67,4,27
26678911,"Sunny Spacious Room in the Center, C-9/#1/4",197594,Zuzie,,Praha 2,50.07026,14.44177,Private room,425,3,3,2019-08-16,0.21,8,273
26679489,Krásný podkrovní byt s výhledem na Prahu...,200569207,Eliška,,Praha 1,50.07854,14.42783,Entire home/apt,1842,1,76,2019-09-15,5.24,1,118
26680456,"❤️ROMANTIC APT center 5 mins, parking, big terrace",166436471,Millben Team,,Praha 8,50.09709,14.46403,Entire home/apt,1299,1,56,2019-09-27,3.79,8,70
26681579,"Big family house with garden, pool, grill and xbox",200588152,Aron,,Praha 17,50.06821,14.31506,Entire home/apt,1653,2,1,2018-11-04,0.09,6,0
26681655,"LOFT Apartment at Andel, close to city center",115890849,Karel,,Praha 5,50.07124,14.39385,Entire home/apt,1110,1,22,2019-08-30,1.49,6,94
26682205,Urban Modern Flat in Retro Architecture Building,72669239,Ruslan,,Praha 1,50.07859,14.42501,Entire home/apt,2574,1,68,2019-05-01,4.65,1,213
26684630,Modernised Charming Apartment near city Center,147895133,Michal,,Praha 8,50.09211,14.44261,Entire home/apt,2504,1,45,2019-09-27,3.04,3,136
26688601,Luxury furnished Studio on OLD TOWN SQUARE *****,128620302,Martin,,Praha 1,50.08816,14.42025,Entire home/apt,3000,1,47,2019-09-22,3.23,8,215
26698221,Historical Space · Old Town Square,65760645,Matyáš,,Praha 1,50.08584,14.42079,Entire home/apt,1606,2,53,2019-08-13,3.74,30,156
26699596,Modern · Riverside Studio · Sunny Terrace,1140084,Adam,,Praha 5,50.07365,14.40792,Entire home/apt,803,2,50,2019-09-13,3.39,32,154
26706041,Modernised bright room near the center of Prague,147895133,Michal,,Praha 8,50.09316,14.44207,Private room,992,2,20,2019-07-14,1.36,3,57
26707377,perfect room in Letna - art district Prague 7,39172005,Hoang,,Praha 7,50.10028,14.42731,Private room,567,20,1,2018-08-18,0.07,1,0
26707427,Cozy and Spacious Flat for 3 - supercentral,121214254,Anita,,Praha 2,50.07707,14.41546,Entire home/apt,1535,7,9,2018-10-08,0.62,1,0
26708650,Charming bright room by the city center of Prague,147895133,Michal,,Praha 8,50.09362,14.44212,Private room,496,1,72,2019-08-07,4.93,3,57
26709296,Stylish Two Bedroom Apartment near Charles Bridge,8087351,Josef,,Praha 5,50.07733,14.40373,Entire home/apt,1559,2,81,2019-09-29,5.74,35,310
26709467,Steps away from Wenceslas square - sleeps 6.,146052,Karen,,Praha 2,50.07896,14.43575,Entire home/apt,2267,3,45,2019-09-14,3.15,14,319
26710449,"Rezidence Rumunska - Apartment ""South Bohemia""",200835383,Martin,,Praha 2,50.07297,14.43148,Entire home/apt,1110,2,27,2019-09-15,2.06,8,42
26710582,Quiet city center apartment in hip & foodie area,200839016,Rob&Meg,,Praha 1,50.09176,14.42522,Entire home/apt,2504,1,103,2019-09-22,6.90,1,310
26710687,"Rezidence Rumunska - Luxury apartment ""Moravia""",200835383,Martin,,Praha 2,50.0748,14.43205,Entire home/apt,1016,2,39,2019-09-18,2.98,8,90
26710764,"Rezidence Rumunska - Luxury apartment ""Prague""",200835383,Martin,,Praha 2,50.07472,14.43136,Entire home/apt,1016,2,51,2019-09-20,3.86,8,61
26710827,"Rezidence Rumunska - Luxury apartment ""Bohemia""",200835383,Martin,,Praha 2,50.07331,14.43106,Entire home/apt,2504,2,52,2019-09-15,3.97,8,87
26711098,Slavikova-DeLuxe+,200841385,Igor,,Praha 3,50.08102,14.4473,Entire home/apt,2504,3,23,2019-09-24,1.64,2,352
26711117,"Krásné a klidné místo, pouze 25 minut do centra.",200833143,Lenka,,Praha 9,50.10695,14.52419,Entire home/apt,992,2,13,2019-08-30,0.87,1,8
26711892,Slavikova-DeLuxe,200841385,Igor,,Praha 3,50.08072,14.44707,Entire home/apt,2008,3,33,2019-08-18,2.37,2,316
26712656,Modern Lesser Town apartment nr.8,8087351,Josef,,Praha 5,50.07721,14.40414,Hotel room,1205,2,67,2019-09-22,4.70,35,334
26713566,Chodovec byt,200864279,David,,Praha 11,50.03898,14.4943,Entire home/apt,1512,1,0,,,1,89
26727294,Cozy apartment in the heart of Prague,193511045,Michael&Zhenya,,Praha 5,50.0795,14.4049,Entire home/apt,1701,2,73,2019-09-23,5.19,1,323
26728596,Newly renovated 1-bed apartment at Charles Bridge,37031759,Nick And Jenny,,Praha 1,50.08714,14.41809,Entire home/apt,1323,2,74,2019-09-26,5.09,24,115
26730164,Traveler's place vol. 2.,62536992,Peter,,Praha 4,50.02513,14.43069,Private room,449,2,53,2019-09-15,3.65,1,11
26731486,Charles Bridge Studio Apartment in Historical Prague by easyBNB,123548346,Julia,,Praha 1,50.08791,14.40419,Entire home/apt,1157,1,39,2019-09-20,2.75,66,327
26733910,Praha-Dolní Měcholupy Dům,56972708,David,,Dolní Měcholupy,50.06664,14.55159,Private room,1299,360,0,,,2,0
26736037,New · Spacious Studio · Up to 3 people ·,192708279,Prime Aparts Prague,,Praha 3,50.08047,14.45471,Entire home/apt,709,2,24,2019-08-30,1.63,20,337
26736570,TV Tower · Large  studio,192708279,Prime Aparts Prague,,Praha 3,50.08096,14.45451,Entire home/apt,709,2,19,2019-07-05,1.37,20,350
26736756,Excellent Place  · Studio Apt for Travellers,192708279,Prime Aparts Prague,,Praha 3,50.08224,14.45405,Entire home/apt,709,2,40,2019-08-21,2.75,20,348
26737122,Close to Centre · Sunny Studio ·,192708279,Prime Aparts Prague,,Praha 3,50.08172,14.45304,Entire home/apt,709,2,37,2019-09-13,2.53,20,354
26737270,Great Location  · Stylish Studio Apt!,192708279,Prime Aparts Prague,,Praha 3,50.08048,14.44944,Entire home/apt,709,2,46,2019-09-13,3.14,20,343
26737440,Large · Attic Apt · Up to 5 guests,192708279,Prime Aparts Prague,,Praha 3,50.08161,14.45471,Entire home/apt,709,2,22,2019-09-15,1.58,20,330
26737653,Central  · Spacious 2 BDR Apt for 5,192708279,Prime Aparts Prague,,Praha 3,50.08227,14.45076,Entire home/apt,709,2,34,2019-08-27,2.32,20,341
26739432,Stylish place 10minutes from Old Town in hip area!,400864,Jaroslav,,Praha 2,50.0744,14.4394,Entire home/apt,2173,2,39,2019-09-10,2.65,22,144
26741035,Cozy Nest by Stromovka Park,60795303,Michaela,,Praha 7,50.10242,14.42686,Entire home/apt,1205,1,87,2019-09-22,5.84,1,89
26741151,"Elegance & style in Vinohrady, Prague 2",14593845,Mirjana (Mira),,Praha 2,50.07188,14.43508,Private room,1039,2,30,2019-09-23,3.28,1,0
26742112,"Vibrant Zizkov Flat, 10 min from city center",147774346,Max,,Praha 3,50.07618,14.45801,Private room,779,1,13,2019-04-07,0.88,1,0
26745105,Students’ flat nearby city centre,139697911,Anna,,Praha 5,50.06821,14.3762,Private room,638,1,16,2018-09-17,1.14,2,0
26745580,Cozy&Modern Home in Prague centre,5463516,Zuzana,,Praha 2,50.07254,14.44046,Entire home/apt,1157,2,28,2019-08-20,1.91,66,77
26745973,Design apartment at Hradcanska - Prague 6,96036325,Petra,,Praha 6,50.10248,14.40195,Entire home/apt,1394,2,24,2019-09-20,1.66,1,65
26758729,Great apartment for family vacation!,9550037,Alex And Tanya,,Praha 2,50.06984,14.4322,Entire home/apt,3236,2,57,2019-09-14,3.99,91,344
26759643,Separate cozy apartment in city centre of Prague,64858922,Tomáš,,Praha 2,50.07505,14.43366,Entire home/apt,850,3,44,2019-09-17,3.00,2,66
26760987,Historical Villa Prague 5BDR Unique Terrace Garden,38774253,Michal,,Praha 5,50.07372,14.3918,Entire home/apt,2102,1,5,2019-07-28,0.51,5,159
26761189,Outstanding Studio · Terrace!,192708279,Prime Aparts Prague,,Praha 3,50.08038,14.45477,Entire home/apt,709,2,46,2019-09-14,3.28,20,342
